Year,Distance,Engine_capacity(cm3),Price(euro),Style_ID,Transmission_ID,Fuel_type_ID
2008.0,12780,1746.0,7535.0,1,1,5
2008.0,2400,1746.0,7535.0,1,1,5
2008.0,16000,1746.0,7535.0,1,1,5
2005.0,250000,2700.0,9200.0,2,1,2
2005.0,210000,2000.0,5500.0,4,2,2
2008.0,18046,1746.0,7535.0,1,1,5
2008.0,9000,1746.0,7535.0,1,1,5
2006.0,270000,1999.0,1800.0,8,2,2
1996.0,350000,1600.0,1300.0,6,2,3
1990.0,23000,1600.0,1450.0,1,2,4
2003.0,450000,2496.0,2000.0,8,2,4
1989.0,1,1700.0,900.0,6,3,3
2000.0,316000,1600.0,3900.0,5,2,3
2006.0,21000,1400.0,2100.0,5,2,4
2000.0,233098,1800.0,2000.0,6,2,3
1993.0,35000,1600.0,1100.0,1,2,3
2005.0,200000,2000.0,5950.0,8,2,4
2013.0,174220,1200.0,5900.0,2,2,3
1993.0,297303,1899.0,1299.0,2,2,2
2005.0,150000,1500.0,2500.0,2,2,2
2008.0,220000,1746.0,7535.0,5,1,3
1996.0,86438752,1500.0,1200.0,1,2,3
2002.0,250400,2500.0,4400.0,5,2,2
1991.0,300000,1900.0,550.0,2,2,2
2008.0,304000,1746.0,7535.0,4,1,2
2008.0,221000,1400.0,8500.0,7,2,3
1991.0,250000,1600.0,1000.0,1,2,3
1995.0,222222,2598.0,4000.0,6,2,3
2006.0,325000,2148.0,8300.0,2,1,2
2014.0,65000,2000.0,15000.0,5,1,3
2008.0,50000,1746.0,7535.0,5,1,2
2008.0,15000,1746.0,7535.0,6,1,5
2019.0,42000,1460.0,24600.0,2,1,2
2008.0,265000,1746.0,7535.0,4,1,2
1994.0,320765,1598.0,1500.0,5,2,4
2005.0,320000,2400.0,9000.0,7,1,2
2013.0,250000,2500.0,21200.0,5,1,2
2010.0,185000,1600.0,7400.0,5,1,3
2006.0,100000,1900.0,1500.0,2,2,2
1996.0,240000,1800.0,1500.0,2,2,3
1998.0,250,1498.0,1800.0,6,2,3
2007.0,270000,2000.0,5500.0,11,1,2
2010.0,173000,1461.0,8600.0,7,2,2
2012.0,210000,2200.0,17999.0,7,1,2
1997.0,500000,2000.0,3400.0,5,2,4
2017.0,75200,1500.0,15000.0,7,2,2
1993.0,530000,1998.0,1700.0,8,2,2
2002.0,261111,2700.0,7000.0,5,1,2
1992.0,290000,1800.0,750.0,5,2,3
2006.0,216004,2200.0,5600.0,3,2,2
2003.0,252415,2700.0,2600.0,5,1,2
2014.0,116500,2500.0,13200.0,5,1,1
2008.0,165000,1746.0,7535.0,5,2,3
2008.0,316000,1746.0,7535.0,5,1,2
2008.0,170000,1746.0,7535.0,6,1,3
1993.0,11111,1800.0,650.0,5,2,4
2008.0,666,1746.0,7535.0,5,2,3
1995.0,185000,1600.0,2999.0,5,2,3
2016.0,51753,1798.0,12700.0,1,1,1
2011.0,291000,1820.0,11200.0,5,1,4
2012.0,156697,1798.0,7500.0,1,1,1
2017.0,44000,1800.0,14499.0,1,1,6
2008.0,123456,1746.0,7535.0,5,2,3
2003.0,227802,2500.0,4350.0,2,1,2
2000.0,3000,1800.0,2100.0,5,2,4
2003.0,20000,1900.0,2600.0,8,2,2
2016.0,140624,1999.0,15400.0,7,1,2
1999.0,260,1600.0,2650.0,2,2,3
2017.0,160454,1999.0,17100.0,7,1,2
2008.0,160000,1746.0,7535.0,7,1,2
2017.0,166113,1999.0,16800.0,7,1,2
2015.0,142000,1998.0,18350.0,5,1,3
2008.0,5900,1746.0,7535.0,4,1,3
2008.0,300000,1500.0,5000.0,2,2,2
1996.0,380000,1799.0,1800.0,2,2,3
1997.0,356000,1997.0,2500.0,5,2,3
2010.0,211000,1799.0,7500.0,1,2,3
2001.0,270000,2500.0,3500.0,5,2,4
2011.0,180,1800.0,8500.0,1,1,1
1995.0,240000,1400.0,2000.0,1,2,3
2015.0,125000,1800.0,8300.0,7,1,3
2010.0,120111,1400.0,3300.0,8,2,3
2005.0,169000,1800.0,2100.0,8,2,3
2005.0,123000,1800.0,2100.0,1,1,3
2006.0,123500,2000.0,3700.0,5,1,3
2013.0,85000,1800.0,5500.0,1,1,3
1996.0,86000,1600.0,700.0,5,2,3
2012.0,85000,1800.0,5800.0,1,1,1
2004.0,82500,1400.0,1600.0,1,2,2
2011.0,156000,2400.0,10200.0,4,1,2
2010.0,125600,1400.0,2900.0,2,2,3
2005.0,121000,1700.0,2550.0,2,2,2
2005.0,196200,1800.0,6150.0,8,1,4
2011.0,156000,1600.0,4900.0,2,2,2
2000.0,136000,2000.0,1200.0,2,2,3
2000.0,120000,2000.0,1550.0,5,2,3
2003.0,169000,2000.0,1850.0,5,2,3
2013.0,75000,2000.0,9300.0,10,1,3
2007.0,89000,2000.0,4300.0,1,1,2
2010.0,132000,1600.0,4700.0,1,1,3
2003.0,105000,1400.0,1300.0,1,2,3
2016.0,156000,1500.0,3700.0,2,2,2
2018.0,12000,1400.0,6600.0,1,2,3
2006.0,148000,2000.0,4200.0,4,1,3
2006.0,198000,1500.0,1500.0,5,2,2
2016.0,23000,2000.0,11500.0,7,1,2
2012.0,123000,1200.0,3800.0,5,2,2
2016.0,49000,2000.0,14500.0,4,1,2
2001.0,195000,1800.0,2200.0,5,1,3
2016.0,69000,1400.0,5200.0,1,1,1
2003.0,0,2000.0,1500.0,5,2,3
2002.0,220000,1900.0,1300.0,8,2,2
2008.0,111111,1746.0,7535.0,5,2,3
2011.0,63000,1400.0,3550.0,5,2,3
2008.0,132000,1600.0,2700.0,5,2,3
2006.0,1,1400.0,2350.0,1,1,2
2009.0,185600,2200.0,5900.0,4,2,2
2005.0,111000,2200.0,3300.0,4,2,2
2008.0,182000,1900.0,6700.0,2,2,2
2009.0,190000,1400.0,3500.0,2,2,3
2014.0,45000,1400.0,4400.0,1,1,3
2010.0,1,1500.0,3350.0,5,2,3
2013.0,87000,2500.0,11500.0,5,1,3
2008.0,120000,1400.0,2500.0,5,2,3
2008.0,230000,1746.0,7535.0,4,2,2
2008.0,187000,1400.0,2500.0,1,2,2
2002.0,240,1600.0,3450.0,5,2,3
1997.0,1,2000.0,2000.0,5,2,4
2008.0,234829,1746.0,7535.0,2,2,3
2008.0,185200,1746.0,7535.0,4,1,2
2015.0,184000,1399.0,13350.0,1,1,3
2015.0,173000,1500.0,9400.0,2,2,2
2006.0,111,1700.0,4800.0,4,2,3
2015.0,175000,1600.0,14300.0,7,1,2
2008.0,73600,1746.0,7535.0,7,1,3
2007.0,266000,2000.0,3500.0,2,2,2
2011.0,205000,1400.0,5200.0,1,2,2
2011.0,209000,1500.0,4350.0,1,2,3
2001.0,490,2000.0,3399.0,5,2,4
2006.0,245000,1400.0,4400.0,1,3,2
2008.0,350543,1995.0,6555.0,3,2,2
2005.0,22000,1400.0,4300.0,5,2,3
2019.0,20700,1368.0,11100.0,1,1,3
2001.0,300000,1998.0,4000.0,8,2,4
2001.0,350000,2200.0,1250.0,2,2,2
2018.0,70000,1498.0,14500.0,7,2,2
2008.0,221750,1461.0,3699.0,2,2,2
2012.0,130000,1400.0,8000.0,1,1,3
1993.0,250000,1500.0,700.0,5,2,3
2015.0,136000,1500.0,9799.0,4,2,2
2003.0,100000000,1600.0,2650.0,1,3,4
2004.0,126486,1800.0,2200.0,2,2,3
2009.0,123456,1400.0,3000.0,1,2,2
2007.0,123489,2200.0,6000.0,2,2,2
1989.0,1000,1600.0,3000.0,7,2,3
1989.0,1000,1600.0,3000.0,7,2,3
2006.0,123456,1500.0,2000.0,2,2,2
2005.0,123456,1500.0,1800.0,5,2,3
2008.0,260,1746.0,7535.0,5,2,2
2008.0,102000,1746.0,7535.0,5,1,3
2004.0,305000,1900.0,2700.0,8,2,2
2012.0,160980,1000.0,5300.0,2,2,3
2012.0,137000,1800.0,8399.0,5,2,3
2002.0,240000,1995.0,2650.0,5,2,4
1992.0,392000,2000.0,1600.0,5,2,4
2008.0,324000,1746.0,7535.0,5,1,2
2014.0,187000,1900.0,5400.0,2,2,2
2008.0,1900,1746.0,7535.0,7,1,1
2013.0,160000,999.0,4999.0,5,2,3
2004.0,238000,1499.0,1300.0,5,2,4
2008.0,10000,1746.0,7535.0,5,1,3
2006.0,340000,1300.0,3950.0,2,2,2
2011.0,130000,1800.0,8000.0,5,1,3
2012.0,123000,1800.0,10500.0,2,1,1
1992.0,380000,2600.0,3800.0,5,2,3
2008.0,148000,1746.0,7535.0,5,1,2
2006.0,144000,1600.0,3000.0,4,2,2
2011.0,129000,1500.0,6999.0,2,1,2
2007.0,280000,1400.0,4600.0,1,2,2
1989.0,300000,1800.0,2000.0,5,2,3
1992.0,142000,2500.0,14000.0,5,2,3
2005.0,300000,1500.0,3500.0,2,2,2
2004.0,80,1600.0,900.0,5,2,3
1998.0,500000,1896.0,3200.0,8,2,2
2008.0,135000,1746.0,7535.0,4,1,2
2008.0,150000,1800.0,1500.0,4,2,3
2008.0,250000,1746.0,7535.0,4,1,2
1999.0,60000,1500.0,850.0,5,2,3
2005.0,290000,2000.0,5000.0,8,1,2
2000.0,150000,1700.0,2100.0,2,2,3
2008.0,178000,1500.0,5400.0,7,2,2
1998.0,281646,1900.0,1250.0,2,2,2
2010.0,250000,1400.0,8000.0,1,2,3
2008.0,314418,1746.0,7535.0,5,1,2
2008.0,350000,1746.0,7535.0,5,1,2
1994.0,123456,1500.0,999.0,1,2,3
2006.0,250000,1400.0,4000.0,1,2,3
2009.0,170000,1400.0,6300.0,6,1,3
2008.0,240000,1746.0,7535.0,5,1,2
2015.0,153000,1200.0,5300.0,2,2,3
2004.0,300000,1900.0,1200.0,2,2,2
2003.0,293000,2189.0,5350.0,5,1,3
1992.0,301738,2400.0,2450.0,2,2,2
2006.0,322783,1300.0,2900.0,2,2,2
2008.0,300000,1746.0,7535.0,4,1,4
2007.0,195000,2000.0,3250.0,1,2,2
2017.0,73792,2500.0,14500.0,7,1,1
2008.0,204821,1746.0,7535.0,6,1,1
2018.0,38531,1800.0,10300.0,1,1,1
2008.0,7894,1746.0,7535.0,7,1,3
2008.0,65523,1746.0,7535.0,7,1,1
2016.0,132980,1500.0,8500.0,8,2,2
2017.0,135000,2000.0,23999.0,5,1,2
2008.0,177000,2000.0,7000.0,5,2,3
2012.0,147000,2200.0,17499.0,7,1,2
2008.0,490000,1746.0,7535.0,5,2,4
1994.0,1111111,1600.0,2200.0,2,2,3
2008.0,376000,1746.0,7535.0,5,1,4
2017.0,89000,898.0,6600.0,2,2,3
2014.0,54000,1400.0,7100.0,1,2,2
2012.0,221000,1500.0,4200.0,8,2,2
2015.0,39000,2000.0,9990.0,5,1,4
2013.0,135000,1200.0,5700.0,10,2,3
2008.0,93000,1746.0,7535.0,7,1,3
2017.0,99999,2000.0,21400.0,7,1,2
2006.0,1960053,1796.0,6500.0,5,2,3
2002.0,275000,1900.0,2300.0,8,2,2
2013.0,193000,2000.0,11800.0,2,2,2
2007.0,257000,2200.0,9800.0,4,2,2
2000.0,250000,1900.0,6200.0,1,2,2
1991.0,200000,1400.0,550.0,6,2,3
1999.0,300000,1900.0,1750.0,2,2,2
2015.0,32000,2400.0,14500.0,5,1,1
2009.0,250000,2000.0,7000.0,8,2,4
2011.0,203000,2000.0,6699.0,12,1,2
2008.0,2,1746.0,7535.0,5,1,2
2015.0,150000,1400.0,7000.0,10,1,3
2014.0,199000,1600.0,8800.0,2,2,2
2017.0,195000,1461.0,12500.0,3,1,2
2002.0,82000,1500.0,1000.0,5,2,3
2008.0,260000,1746.0,7535.0,4,1,2
2009.0,150000,1800.0,3000.0,8,1,2
2004.0,300000,1900.0,2700.0,8,1,2
2011.0,98800,1400.0,7500.0,5,2,3
1996.0,347000,1324.0,1350.0,1,2,3
2008.0,240000,2000.0,7200.0,5,2,3
2011.0,205000,2000.0,17490.0,5,1,2
2001.0,183000,2000.0,4999.0,4,1,3
2017.0,48000,1995.0,21007.0,1,1,2
2000.0,68548,1400.0,2250.0,1,2,4
1989.0,167172,1781.0,800.0,5,2,3
2005.0,173000,2000.0,6300.0,5,2,3
2016.0,80000,1600.0,12350.0,7,2,3
2010.0,250000,2200.0,9800.0,5,1,2
2008.0,1,1746.0,7535.0,5,2,3
2008.0,70000,1746.0,7535.0,5,1,2
2017.0,37000,1600.0,14650.0,7,1,3
2014.0,170000,2400.0,20650.0,4,1,2
2006.0,300000,2239.0,7000.0,5,2,2
2020.0,30000,1600.0,17450.0,7,1,3
2008.0,290000,1746.0,7535.0,7,2,4
2008.0,197822,1746.0,7535.0,5,1,2
1998.0,1111111,2000.0,4200.0,5,2,4
2008.0,200000,1746.0,7535.0,5,1,3
2007.0,220000,1900.0,2550.0,4,2,2
2016.0,139000,1500.0,8250.0,2,2,2
2011.0,196000,1464.0,3800.0,1,2,2
2019.0,44000,1460.0,24600.0,3,1,2
2016.0,200000,1400.0,6999.0,8,2,2
2008.0,50000,1746.0,7535.0,5,1,2
2008.0,174320,1746.0,7535.0,4,2,2
2008.0,15000,1746.0,7535.0,13,1,5
2005.0,0,1111.0,1700.0,5,2,3
1992.0,24482,1600.0,16000.0,5,2,3
2012.0,210000,1500.0,7100.0,2,2,2
2004.0,111,1600.0,3100.0,8,2,4
2015.0,20100,1200.0,2500.0,5,2,4
2012.0,170000,1300.0,6300.0,1,2,2
2009.0,11111,1500.0,4200.0,8,2,2
1995.0,20000,1700.0,1000.0,1,2,2
2009.0,220000,1400.0,6700.0,1,1,3
2011.0,176000,1600.0,8800.0,4,1,3
2008.0,38000,1746.0,7535.0,5,1,2
2009.0,300000,1400.0,6000.0,7,2,2
2017.0,16000,1400.0,14900.0,7,1,3
2008.0,59000,1746.0,7535.0,2,1,5
2004.0,252,2000.0,4400.0,8,2,4
2000.0,170400,2000.0,1550.0,4,2,3
2008.0,66630,1746.0,7535.0,5,1,3
2006.0,64000,2103.0,3500.0,5,2,4
2008.0,1,1746.0,7535.0,5,1,3
1989.0,0,1500.0,500.0,5,2,3
2018.0,51000,1500.0,15300.0,1,1,1
2005.0,206000,2200.0,3000.0,5,1,2
2013.0,80000,1400.0,11900.0,1,1,2
2008.0,350000,1746.0,7535.0,5,1,3
2015.0,133000,1500.0,7200.0,2,2,2
2015.0,120000,2499.0,12999.0,5,1,1
2001.0,220000,1900.0,2200.0,5,2,2
2000.0,180000,1800.0,1800.0,5,2,4
2005.0,220000,1500.0,1400.0,2,2,2
2001.0,220000,1600.0,1900.0,8,2,4
2001.0,220000,1900.0,1850.0,5,2,2
2007.0,177000,1400.0,2500.0,1,2,2
1995.0,274000,2000.0,2500.0,2,2,3
2011.0,181328,1400.0,6000.0,1,2,3
2013.0,200000,1800.0,12000.0,3,1,2
2008.0,60000,1746.0,7535.0,5,3,5
2011.0,195747,1800.0,4199.0,8,2,2
2009.0,200000,1400.0,3200.0,2,2,4
2016.0,81000,1200.0,4650.0,5,2,3
2012.0,159633,1461.0,6555.0,8,2,2
1999.0,777,2000.0,2800.0,5,2,3
1996.0,375,2155.0,3900.0,5,2,2
2007.0,180000,1600.0,24000.0,1,2,3
2012.0,142000,1500.0,6900.0,2,2,2
2012.0,94000,2000.0,11650.0,4,1,3
2017.0,145000,2000.0,19350.0,7,1,2
2018.0,33000,1800.0,13650.0,7,3,2
2001.0,300000,2200.0,6500.0,8,1,2
2007.0,238000,1500.0,3500.0,5,2,2
2003.0,271854,1900.0,5550.0,8,2,2
2008.0,223300,1746.0,7535.0,4,1,2
2008.0,100000,1746.0,7535.0,11,1,3
2006.0,178000,1984.0,5800.0,1,2,3
2015.0,172019,2000.0,14499.0,7,1,2
2011.0,140000,1800.0,11600.0,1,1,1
2006.0,325000,1400.0,2750.0,5,2,3
2008.0,205000,1746.0,7535.0,5,1,3
2004.0,1,1600.0,3200.0,1,2,3
2003.0,227000,1600.0,2350.0,1,1,3
2008.0,11111111,1746.0,7535.0,5,1,4
2005.0,200500,2400.0,10500.0,4,1,2
2013.0,170669,1600.0,6700.0,10,2,2
2014.0,130000,1400.0,9000.0,2,2,2
2016.0,81000,2500.0,12990.0,5,1,4
2012.0,189000,1999.0,9000.0,2,1,1
2005.0,25000,1400.0,2300.0,5,2,4
2008.0,200000,1746.0,7535.0,4,1,4
2008.0,15000,1746.0,7535.0,6,1,5
1989.0,0,1100.0,550.0,5,2,3
2008.0,50000,1746.0,7535.0,5,1,2
2019.0,42000,1460.0,24600.0,3,1,2
2005.0,1111111,1500.0,3200.0,2,2,2
1992.0,123456,1600.0,999.0,5,2,3
2008.0,1983,1746.0,7535.0,5,2,3
2010.0,192000,1500.0,9000.0,7,2,2
2008.0,330000,1746.0,7535.0,4,2,2
2008.0,120653,2360.0,10000.0,4,2,4
1996.0,398000,1984.0,2950.0,2,2,4
2008.0,148000,1746.0,7535.0,4,1,4
1999.0,305000,2000.0,5999.0,5,1,3
2015.0,220000,2400.0,14300.0,2,1,6
2008.0,49000,1746.0,7535.0,4,1,2
2015.0,230000,2400.0,14300.0,2,1,6
2013.0,128540,1400.0,9650.0,1,2,3
2011.0,119000,1800.0,9200.0,1,1,1
2006.0,244000,2400.0,7500.0,1,2,4
2005.0,250000,1400.0,5100.0,5,2,2
2008.0,225000,2000.0,6150.0,5,1,3
1994.0,300000,2500.0,2700.0,5,2,2
2005.0,250000,1400.0,5100.0,5,2,2
2008.0,225000,2000.0,6150.0,12,1,3
1994.0,300000,2500.0,2700.0,5,2,2
1991.0,0,2000.0,4500.0,5,2,4
2008.0,400000,1746.0,7535.0,5,1,3
2008.0,240000,1364.0,4950.0,1,1,3
2007.0,250000,2500.0,5001.0,5,1,3
2006.0,232680,2000.0,8000.0,7,1,4
2012.0,266,1400.0,9000.0,2,1,4
2005.0,215000,2000.0,3333.0,8,2,2
2010.0,270000,1499.0,4200.0,2,2,2
2003.0,348000,1910.0,1150.0,1,2,2
2011.0,247000,2200.0,13300.0,5,1,2
2005.0,130000,1090.0,2500.0,1,2,3
1991.0,2021,996.0,250.0,6,2,3
2007.0,230,1400.0,5200.0,1,2,4
2003.0,250000,1300.0,1700.0,1,2,2
2008.0,62064368,1746.0,7535.0,2,2,3
2015.0,171500,1400.0,7700.0,2,2,3
2013.0,203000,1989.0,12550.0,10,2,2
2016.0,182000,1500.0,14300.0,7,1,2
2008.0,450000,1746.0,7535.0,5,2,3
2003.0,243000,1600.0,3490.0,5,2,3
2013.0,50000,1600.0,8900.0,1,1,3
2013.0,131000,2491.0,12700.0,5,1,1
1997.0,20,2000.0,1700.0,5,1,3
2015.0,143000,1500.0,7300.0,2,2,2
2004.0,250000,1600.0,4200.0,6,2,3
2011.0,210000,1800.0,9700.0,5,1,4
2009.0,240000,2000.0,5300.0,4,2,4
1997.0,187000,2000.0,1500.0,1,2,3
2010.0,187000,1300.0,3200.0,1,1,2
2015.0,40000,1500.0,2950.0,1,2,2
2019.0,25000,2000.0,15999.0,4,1,2
2009.0,155000,1800.0,10000.0,5,1,3
2006.0,210000,1800.0,6499.0,5,2,3
2007.0,173000,2000.0,7000.0,5,2,3
2008.0,330,1746.0,7535.0,4,1,2
2006.0,197000,1910.0,2900.0,8,2,2
2003.0,300,2143.0,5200.0,8,2,2
2017.0,81000,2000.0,22700.0,1,1,2
1994.0,200000,1800.0,700.0,5,2,3
2001.0,222222,2000.0,4550.0,5,2,2
2008.0,224580,2000.0,2100.0,8,2,2
1998.0,250000,1400.0,4050.0,1,2,3
2008.0,350573,1998.0,6555.0,3,2,2
1991.0,312000,1600.0,1850.0,1,2,3
2008.0,15000,1746.0,7535.0,13,1,5
2010.0,173800,1400.0,5800.0,1,2,3
2019.0,44000,1460.0,24600.0,2,1,2
2004.0,220000,2000.0,5300.0,4,2,3
2006.0,348000,2500.0,5300.0,4,2,2
2008.0,50000,1746.0,7535.0,5,1,2
2012.0,170000,1600.0,7200.0,2,1,2
2008.0,70000,1746.0,7535.0,4,1,3
2007.0,200001,1600.0,4300.0,2,3,3
2008.0,70000,1746.0,7535.0,4,1,3
2007.0,200001,1600.0,4300.0,2,2,3
2008.0,70000,1746.0,7535.0,4,1,3
2008.0,130000,1746.0,7535.0,5,1,3
2005.0,264450,1400.0,5100.0,1,2,2
2013.0,100000,2200.0,18900.0,4,1,2
1996.0,310000,2200.0,3300.0,5,2,2
2004.0,257437,1461.0,3500.0,2,2,2
2017.0,143000,1500.0,10200.0,2,1,2
2005.0,478563,1900.0,4200.0,8,2,2
2008.0,143000,1746.0,7535.0,4,1,2
2016.0,86200,2500.0,17500.0,7,1,3
2008.0,102000,1746.0,7535.0,5,1,2
2009.0,142568,1600.0,6800.0,4,2,3
2002.0,1,2200.0,5600.0,5,1,2
2003.0,319000,1800.0,6500.0,5,1,3
2008.0,193000,1746.0,7535.0,7,1,4
2015.0,147000,1500.0,14500.0,2,2,2
2008.0,230000,1746.0,7535.0,7,1,2
2013.0,230000,1995.0,13000.0,5,1,2
2001.0,247885,2700.0,2250.0,4,2,2
2008.0,1000,1746.0,7535.0,5,2,3
2002.0,170567,1700.0,650.0,4,2,3
2007.0,500000,2200.0,9000.0,2,2,2
2008.0,207200,1746.0,7535.0,7,1,4
2003.0,3,1600.0,2700.0,8,2,3
2000.0,150,1250.0,1999.0,1,2,3
2005.0,280,1400.0,3300.0,1,2,3
2005.0,280,1400.0,3300.0,1,2,3
2004.0,180000,1500.0,3300.0,2,2,2
2008.0,244000,1994.0,8000.0,7,2,4
2009.0,200000,1500.0,4500.0,2,2,2
2008.0,129000,1746.0,7535.0,4,1,6
1999.0,234567,1600.0,4444.0,11,1,3
1996.0,360000,2000.0,3700.0,5,2,4
2005.0,400000,1900.0,3000.0,2,2,2
2008.0,226000,1746.0,7535.0,5,1,2
2008.0,210000,1746.0,7535.0,4,1,4
2005.0,175000,1200.0,2200.0,5,2,3
2006.0,223000,1600.0,3450.0,1,2,2
1991.0,280000,1500.0,900.0,5,2,3
2011.0,30000,1700.0,9499.0,4,2,3
1994.0,0,1597.0,750.0,8,2,3
1992.0,250000,1900.0,2200.0,5,2,2
2008.0,57000,1746.0,7535.0,5,2,3
2008.0,340000,1746.0,7535.0,5,1,2
2006.0,267000,2200.0,5000.0,2,2,2
2016.0,62000,1999.0,21700.0,5,1,3
2015.0,20700,1500.0,7000.0,1,1,2
2008.0,118000,1746.0,7535.0,5,1,2
2006.0,258166,2000.0,5500.0,4,1,4
2016.0,124000,1500.0,8650.0,1,1,1
2008.0,47000,1746.0,7535.0,5,1,3
2008.0,11111,1746.0,7535.0,5,2,3
2005.0,1,2200.0,2999.0,2,2,2
2007.0,222,2200.0,8000.0,7,1,2
2012.0,139000,1999.0,10999.0,2,1,1
2013.0,200000,2400.0,18999.0,7,1,2
2007.0,330000,2400.0,8250.0,5,1,2
2008.0,100000,1746.0,7535.0,5,2,3
2015.0,194000,1600.0,15500.0,5,1,2
1995.0,450000,2000.0,990.0,5,2,3
2011.0,196000,1600.0,9500.0,8,2,2
2016.0,21500,2000.0,13300.0,7,1,3
1996.0,243000,2000.0,2500.0,5,2,3
2017.0,70410,1798.0,19200.0,7,1,1
2000.0,230000,1600.0,900.0,6,2,2
2008.0,260000,1746.0,7535.0,5,1,2
2015.0,226,1600.0,11000.0,2,2,2
2001.0,395000,2200.0,2799.0,2,2,2
2000.0,45000,1500.0,1000.0,5,2,3
2011.0,150000,1400.0,6200.0,2,1,2
2000.0,200000,2000.0,1000.0,5,2,2
2004.0,193834,1500.0,2800.0,5,2,3
2001.0,250000,2200.0,1900.0,5,1,2
1992.0,288000,1720.0,12000.0,5,2,3
2014.0,223700,1600.0,12900.0,5,2,2
2004.0,268000,2000.0,8700.0,8,2,2
2003.0,230000,1300.0,2600.0,3,2,3
1999.0,44444,2200.0,2000.0,8,2,2
2017.0,57099,2000.0,11500.0,5,1,1
2002.0,2225,1800.0,3200.0,5,2,3
2009.0,255,1500.0,2850.0,5,2,2
2004.0,300000,2000.0,7000.0,8,2,2
2016.0,169120,1500.0,10150.0,2,2,2
2014.0,88584,1300.0,5950.0,1,2,2
1996.0,87000,1500.0,700.0,1,2,3
2008.0,102000,1800.0,4500.0,8,1,3
2008.0,102000,1800.0,4500.0,8,1,3
2008.0,250000,1746.0,7535.0,5,1,3
2007.0,271000,1390.0,4300.0,1,2,3
2008.0,210000,1746.0,7535.0,5,1,3
2010.0,86000,1200.0,4300.0,1,2,3
2000.0,171150,2100.0,3200.0,5,2,3
2014.0,162000,1500.0,11000.0,7,2,2
2008.0,265000,1746.0,7535.0,4,1,2
2008.0,299999,1746.0,7535.0,7,1,2
2007.0,240000,1500.0,4250.0,8,2,2
2010.0,114000,998.0,4900.0,1,2,3
2005.0,205000,2000.0,5800.0,5,1,2
1995.0,45000,2500.0,2000.0,2,2,4
2017.0,137000,1600.0,18999.0,7,1,2
2008.0,0,1746.0,7535.0,4,2,3
2009.0,210000,1500.0,6200.0,8,2,2
2009.0,24000,1400.0,5000.0,2,2,3
2019.0,33000,1598.0,19500.0,7,1,3
2008.0,0,1746.0,7535.0,5,2,3
2005.0,208000,1598.0,4500.0,2,2,3
2007.0,164000,1600.0,4200.0,1,2,2
2013.0,196000,1500.0,5990.0,2,2,2
2006.0,255500,1800.0,3950.0,2,2,4
2005.0,127000,1100.0,4000.0,1,2,3
2010.0,185000,1500.0,8300.0,7,2,2
2001.0,1,2400.0,5100.0,5,2,3
2015.0,160000,2500.0,15000.0,5,1,1
2008.0,10,1600.0,1800.0,5,2,3
2010.0,250000,1461.0,6100.0,2,1,2
2008.0,457117,1746.0,7535.0,11,1,3
2008.0,250000,1746.0,7535.0,5,1,3
2008.0,30999,1400.0,3500.0,5,2,4
2003.0,380000,2700.0,2800.0,5,1,2
2008.0,115000,2000.0,8300.0,7,1,3
2012.0,200000,1500.0,5800.0,2,1,2
2008.0,457117,1746.0,7535.0,5,1,4
2010.0,153442,1400.0,9990.0,3,2,3
2015.0,95500,1500.0,8400.0,8,1,1
2009.0,195500,2200.0,6200.0,8,2,2
1995.0,100000,1600.0,900.0,5,2,3
2011.0,170200,1200.0,4999.0,2,2,3
2008.0,186000,1746.0,7535.0,1,2,4
2004.0,3882726,1500.0,2800.0,5,2,2
2008.0,12345,1900.0,4200.0,2,2,2
2015.0,190000,1600.0,16500.0,8,1,2
2008.0,350,1746.0,7535.0,4,1,2
2005.0,195000,1500.0,2800.0,1,2,2
2008.0,300000,1746.0,7535.0,2,2,4
2011.0,99200,1200.0,4400.0,1,2,3
2012.0,230000,1500.0,7000.0,4,2,2
2018.0,33000,1800.0,13650.0,7,1,3
2018.0,33000,1800.0,13650.0,7,1,3
2014.0,131000,2000.0,17299.0,6,1,3
2000.0,316000,1600.0,3900.0,5,2,3
2006.0,120000,1500.0,3700.0,5,2,2
2008.0,169000,1390.0,2800.0,5,2,3
2011.0,11111,1300.0,4950.0,2,2,2
2013.0,284000,1460.0,5500.0,1,2,2
1992.0,200,1600.0,750.0,5,2,3
2013.0,188000,2200.0,16200.0,7,1,2
1992.0,1000000,1800.0,12000.0,5,2,3
2008.0,130000,1400.0,1550.0,5,2,3
2008.0,56000,1746.0,7535.0,5,2,3
2008.0,2600000,2200.0,9200.0,5,2,2
2001.0,342143,2000.0,3650.0,7,2,4
2002.0,202216,1400.0,3000.0,1,2,3
2015.0,218000,1968.0,15499.0,2,1,2
2006.0,111111,2000.0,4300.0,10,2,3
2008.0,162000,1746.0,7535.0,4,1,2
2011.0,158800,1300.0,5700.0,2,2,2
2008.0,278000,1746.0,7535.0,2,1,4
1991.0,12345,2000.0,6000.0,5,2,3
2013.0,216000,2500.0,24999.0,4,1,2
2004.0,190000,2000.0,2200.0,2,2,2
2002.0,122000,2000.0,1000.0,6,2,3
2011.0,72000,1400.0,5800.0,1,2,3
2004.0,247667,1400.0,2500.0,5,2,3
1989.0,111,1600.0,1100.0,5,2,3
2011.0,182000,1500.0,5650.0,8,2,2
